plot_file,actively_saved,actively_saved_on_year,actively_saved_on_month,actively_saved_on_day,operator,plot_number,id,location_srs,location_x,location_y,imagery_1992_availability,imagery_1992_availability_label,imagery_1992_date,presence_1992_of,presence_1992_of_label,size_1992_group,size_1992_group_label,notes_1992_inside_polygon,notes_1992_outside_polygon,imagery_1997_availability,imagery_1997_availability_label,imagery_1997_date,presence_1997_of,presence_1997_of_label,size_1997_group,size_1997_group_label,notes_1997_inside_polygon,notes_1997_outside_polygon,imagery_2004_availability,imagery_2004_availability_label,imagery_2004_date,presence_2004_of,presence_2004_of_label,size_2004_group,size_2004_group_label,notes_2004_inside_polygon,notes_2004_outside_polygon,imagery_2015_availability,imagery_2015_availability_label,imagery_2015_date,presence_2015_of,presence_2015_of_label,size_2015_group,size_2015_group_label,notes_2015_inside_polygon,notes_2015_outside_polygon
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,188,FOR to SHB,EPSG:4326,99.00839653,12.67670446,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,1,Small,"Very small patches of RBR, mainly nat veg",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,189,FOR to SHB,EPSG:4326,98.97592885,13.28204063,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,190,FOR to SHB,EPSG:4326,98.67409491,11.70010742,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2012,2,Rubber,2,Medium,RBR about 50-50 with nat veg,"Much more RBR plantations northwards, southwards and westwards"
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,191,FOR to SHB,EPSG:4326,99.05408228,12.02889081,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",7,Mixed,4,NA,"Nat veg, no agriculture, hard to tell if RPD, but most likely WTR",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,192,FOR to SHB,EPSG:4326,98.99209852,12.12051897,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,,,"RBR dominates, foll by RPD",RBR and RPD
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,193,FOR to SHB,EPSG:4326,98.89508047,12.12051897,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,2,Rubber,2,Medium,NA,Lots of RPD
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,194,FOR to SHB,EPSG:4326,99.01006483,11.41040074,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2015, 2017",2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,195,FOR to SHB,EPSG:4326,98.82231693,12.2983854,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2017",4,Rice paddy,3,Large,NA,RBR and RPD outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,196,FOR to SHB,EPSG:4326,98.67409491,13.85471663,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2013",7,Mixed,4,NA,Nat veg mosaic,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,197,FOR to SHB,EPSG:4326,99.4313747,11.88471121,,,,,,,,,,,,,,,,,,,1,Yes,2003,5,Forest,4,NA,NA,NA,,,"2013, 2014, 2015",,,,,"RBR all around, logging too",More RBR
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,198,FOR to SHB,EPSG:4326,98.38034581,14.64298829,,,,,,,,,,,,,,,,,,,2,No,2002,7,Mixed,4,NA,NA,NA,1,Yes,"2013, 2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,199,FOR to SHB,EPSG:4326,97.98957866,14.71305688,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,200,FOR to SHB,EPSG:4326,98.60941621,14.21718684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,201,FOR to SHB,EPSG:4326,99.24811838,11.82340119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,202,FOR to SHB,EPSG:4326,99.02578534,12.54766789,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,203,FOR to SHB,EPSG:4326,98.76009411,13.24359419,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,7,Mixed,4,NA,"Just mixed nat veg, bare. No sign of plantations",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,204,FOR to SHB,EPSG:4326,98.91125015,12.069315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,205,FOR to SHB,EPSG:4326,98.08659672,14.33306952,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2015",2,Rubber,1,Small,NA,More RBR outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,206,FOR to SHB,EPSG:4326,98.93011477,12.73227168,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",7,Mixed,4,NA,NA,RPD outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,207,FOR to SHB,EPSG:4326,99.4843753,11.84653281,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2015",3,Oil palm,3,Large,"Logging earlier on, followed by OPM plantation establishment",Lots of OPM
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,208,FOR to SHB,EPSG:4326,98.76302812,12.8508493,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,209,FOR to SHB,EPSG:4326,98.92876729,12.26604605,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",3,Oil palm,1,Small,"Mainly nat veg, but parts of OPM larger plantation inside too",OPM west
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,210,FOR to SHB,EPSG:4326,99.03521766,13.27934569,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,211,FOR to SHB,EPSG:4326,98.21595412,14.4732067,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016, 2017",3,Oil palm,2,Medium,"Agr is mainly OPM, then RBR.",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,212,FOR to SHB,EPSG:4326,98.23931031,14.01686254,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,NA,NA,1,Yes,"2015, 2016",2,Rubber,3,Large,Increasingly extensive over the years. RBR,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,213,FOR to SHB,EPSG:4326,98.10122642,14.55970163,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2014",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,214,FOR to SHB,EPSG:4326,98.82743733,10.95657186,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,5,Forest,,,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,215,FOR to SHB,EPSG:4326,98.59324654,10.67872294,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,1,Yes,2017,2,Rubber,3,Large,"Weird contour like roads, but not joining to one another","OPM plantations can be seen northwest. ""RBR"" continues on east."
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,216,FOR to SHB,EPSG:4326,98.7791978,11.01289623,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2017,2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,217,FOR to SHB,EPSG:4326,99.2007056,12.03549115,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,218,FOR to SHB,EPSG:4326,98.32914184,14.69958215,,,,,,,,,,,,,,,,,,,1,Yes,2006,7,Mixed,4,NA,NA,NA,1,Yes,"2014, 2015, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,219,FOR to SHB,EPSG:4326,98.99614094,13.44104244,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,220,FOR to SHB,EPSG:4326,99.03252271,12.11243413,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,3,Large,RBR more extensive than OPM,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,221,FOR to SHB,EPSG:4326,98.54766181,10.38996236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,222,FOR to SHB,EPSG:4326,98.810598,12.85150262,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,223,FOR to SHB,EPSG:4326,98.61211116,10.50355146,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2012, 2018",3,Oil palm,2,Medium,NA,More OPM
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,224,FOR to SHB,EPSG:4326,98.91627255,11.45290738,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2015",5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,225,FOR to SHB,EPSG:4326,98.93864876,11.27789923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,226,FOR to SHB,EPSG:4326,98.87082596,14.01237096,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016",5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,227,FOR to SHB,EPSG:4326,98.0093416,14.45464152,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,1,Small,"RBR and OPM observed, both very small in polygon",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,228,FOR to SHB,EPSG:4326,98.86813101,14.11747385,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,NA,NA,,,"2014, 2016",6,Bare ground,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,229,FOR to SHB,EPSG:4326,98.54743246,14.1996697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,230,FOR to SHB,EPSG:4326,98.76572307,11.05601536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,231,FOR to SHB,EPSG:4326,99.23329618,11.97229695,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,2,Rubber,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,232,FOR to SHB,EPSG:4326,98.94448781,10.87725062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,233,FOR to SHB,EPSG:4326,98.73877361,10.73396933,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,234,FOR to SHB,EPSG:4326,98.35878625,14.16598287,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,235,FOR to SHB,EPSG:4326,98.93795461,10.95078997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,236,FOR to SHB,EPSG:4326,99.03622826,11.73749979,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,7,Mixed,4,NA,"Just mixed, no AGR",NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,237,FOR to SHB,EPSG:4326,99.02982776,12.54093052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,1,Small,RBR and OPM,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,238,FOR to SHB,EPSG:4326,98.60806874,10.29604063,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,,,NA,NA,,,"2015, 2017",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,239,FOR to SHB,EPSG:4326,98.7042783,14.16490489,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,240,FOR to SHB,EPSG:4326,99.06403285,11.62299051,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2017",2,Rubber,2,Medium,RBR mainly after 2014 observed patchily throughout,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,241,FOR to SHB,EPSG:4326,98.74057024,10.7236387,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,242,FOR to SHB,EPSG:4326,98.9880561,13.83450453,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2017",7,Mixed,,,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,243,FOR to SHB,EPSG:4326,98.42467492,14.17685765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,244,FOR to SHB,EPSG:4326,99.5553422,11.77826085,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2015, 2017",2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,245,FOR to SHB,EPSG:4326,98.92995624,12.24892521,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2017,2,Rubber,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,246,FOR to SHB,EPSG:4326,97.84674653,14.74270129,,,,,,,,,,,,,,,,,,,1,Yes,2003,5,Forest,4,NA,NA,NA,1,Yes,2016,5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,247,FOR to SHB,EPSG:4326,98.59594148,10.71914713,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,,,"2017, 2018",3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,248,FOR to SHB,EPSG:4326,98.94089455,12.58135471,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,249,FOR to SHB,EPSG:4326,98.95139066,12.83340307,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,23,J Johanness,250,FOR to SHB,EPSG:4326,98.60402632,10.29334568,,,,,,,,,,,,,,,,,,,1,Yes,2005,5,Forest,4,NA,NA,NA,1,Yes,2015,2,Rubber,3,Large,NA,More RBR
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,251,FOR to SHB,EPSG:4326,98.87486838,10.81347023,,,,,,,,,,,,,,,,,,,1,Yes,2002,5,Forest,4,NA,NA,NA,1,Yes,2012,2,Rubber,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,252,FOR to SHB,EPSG:4326,98.67072623,10.8116736,,,,,,,,,,,,,,,,,,,,,2005,3,Oil palm,3,Large,NA,NA,1,Yes,2015,3,Oil palm,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,253,FOR to SHB,EPSG:4326,98.37360845,14.38292601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,254,FOR to SHB,EPSG:4326,98.36417614,14.20101717,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,255,FOR to SHB,EPSG:4326,98.95975917,13.26317601,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,256,FOR to SHB,EPSG:4326,98.96784401,12.34958937,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,257,FOR to SHB,EPSG:4326,98.05695231,14.51632583,,,,,,,,,,,,,,,,,,,1,Yes,2001,7,Mixed,4,NA,NA,NA,1,Yes,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,258,FOR to SHB,EPSG:4326,98.67678986,10.71443097,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2016, 2017",3,Oil palm,3,Large,NA,more OPM
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,259,FOR to SHB,EPSG:4326,98.53934762,10.08583485,,,,,,,,,,,,,,,,,,,1,Yes,2004,7,Mixed,4,NA,NA,NA,1,Yes,2017,2,Rubber,2,Medium,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,260,FOR to SHB,EPSG:4326,97.93133789,14.97626326,,,,,,,,,,,,,,,,,,,1,Yes,2004,7,Mixed,4,NA,Mainly nat veg,NA,1,Yes,2017,2,Rubber,1,Small,NA,More RPD and RBR outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,261,FOR to SHB,EPSG:4326,98.520483,10.64907854,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,262,FOR to SHB,EPSG:4326,98.92472488,12.71340706,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,263,FOR to SHB,EPSG:4326,98.49353354,10.70836734,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2014,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,264,FOR to SHB,EPSG:4326,98.18765718,14.68071753,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,265,FOR to SHB,EPSG:4326,99.2743941,11.77354469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,266,FOR to SHB,EPSG:4326,98.87159594,12.2487214,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,267,FOR to SHB,EPSG:4326,99.51851128,11.8402446,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2015,3,Oil palm,3,Large,OPM and RBR inside,More OPM outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,268,FOR to SHB,EPSG:4326,98.33722668,14.26569587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2013, 2014, 2015",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,269,FOR to SHB,EPSG:4326,98.75965944,12.18688201,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,270,FOR to SHB,EPSG:4326,98.82231693,10.80269045,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,271,FOR to SHB,EPSG:4326,98.57977181,10.08718233,,,,,,,,,,,,,,,,,,,1,Yes,"2004, 2005",7,Mixed,4,NA,NA,NA,1,Yes,"2014, 2017",2,Rubber,3,Large,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,272,FOR to SHB,EPSG:4326,98.78458769,14.07435471,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,NA,NA,1,Yes,2016,7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,273,FOR to SHB,EPSG:4326,98.82242922,13.14654474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,274,FOR to SHB,EPSG:4326,98.69834942,14.15789804,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2013,5,Forest,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,275,FOR to SHB,EPSG:4326,98.93680722,12.63848756,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,276,FOR to SHB,EPSG:4326,98.40537031,13.55438416,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2015",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,277,FOR to SHB,EPSG:4326,98.65663391,10.85894744,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,2016,3,Oil palm,1,Small,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,278,FOR to SHB,EPSG:4326,98.62019599,13.12842872,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2014, 2016",2,Rubber,1,Small,"RBR, and smaller patch of RPD",More RPD outside
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,279,FOR to SHB,EPSG:4326,98.98393202,13.34263608,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,"2013, 2016, 2017",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,280,FOR to SHB,EPSG:4326,98.98401368,13.13786103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,281,FOR to SHB,EPSG:4326,98.36417614,14.67532764,,,,,,,,,,,,,,,,,,,1,Yes,2006,7,Mixed,4,NA,NA,NA,1,Yes,"2014, 2016",7,Mixed,4,NA,NA,NA
Edited_for_CEP_try_2.csv,TRUE,2019,1,24,J Johanness,282,FOR to SHB,EPSG:4326,98.66300888,10.71247101,,,,,,,,,,,,,,,,,,,1,Yes,2005,7,Mixed,4,NA,"Lots of Bare, sparse veg",NA,1,Yes,2016,,,4,NA,Same image as 2005?,NA
